"","timestep","class","x","y","z"
"35796",5967,2,35,35,50
"35797",5968,2,35,36,50
"35798",5969,2,32,31,54
"35799",5970,2,37,38,52
"35800",5971,2,40,38,52
"35801",5972,2,31,35,51
"35802",5973,2,40,44,52
"35803",5974,2,39,41,51
"35804",5975,2,35,41,51
"35805",5976,2,38,43,51
"35806",5977,2,36,42,51
"35807",5978,2,37,42,51
"35808",5979,2,41,43,49
"35809",5980,2,35,42,50
"35810",5981,2,38,40,52
"35811",5982,2,36,42,52
"35812",5983,2,37,40,52
"35813",5984,2,37,44,52
"35814",5985,2,36,41,53
"35815",5986,2,33,42,54
"35816",5987,2,31,43,55
"35817",5988,2,17,47,60
"35818",5989,2,24,50,51
"35819",5990,2,24,35,50
"35820",5991,2,37,53,49
"35821",5992,2,31,58,51
"35822",5993,2,42,40,50
"35823",5994,2,49,39,44
"35824",5995,2,44,48,45
"35825",5996,2,43,52,48
"35826",5997,2,44,52,47
"35827",5998,2,50,47,46
"35828",5999,2,53,43,46
"35829",6000,2,52,38,46
"35830",6001,2,53,37,46
"35831",6002,2,52,35,49
"35832",6003,2,51,33,50
"35833",6004,2,51,32,51
"35834",6005,2,49,29,53
"35835",6006,2,49,33,52
"35836",6007,2,47,35,57
"35837",6008,2,43,38,58
"35838",6009,2,39,41,53
"35839",6010,2,29,50,52
"35840",6011,2,28,46,49
"35841",6012,2,27,37,45
"35842",6013,2,24,38,42
"35843",6014,2,22,34,39
"35844",6015,2,16,32,39
"35845",6016,2,23,43,39
"35846",6017,2,5,51,62
"35847",6018,2,39,12,47
"35848",6019,2,62,57,53
"35849",6020,2,31,40,57
"35850",6021,2,37,45,49
"35851",6022,2,40,43,51
"35852",6023,2,40,42,54
"35853",6024,2,37,38,55
"35854",6025,2,37,42,54
"35855",6026,2,35,40,51
"35856",6027,2,35,41,51
"35857",6028,2,33,41,50
"35858",6029,2,31,42,50
"35859",6030,2,30,41,49
"35860",6031,2,28,41,49
"35861",6032,2,27,39,49
"35862",6033,2,25,40,48
"35863",6034,2,28,42,47
"35864",6035,2,27,43,49
"35865",6036,2,27,40,50
"35866",6037,2,27,42,50
"35867",6038,2,25,44,51
"35868",6039,2,23,42,51
"35869",6040,2,23,42,53
"35870",6041,2,24,45,53
"35871",6042,2,21,46,51
"35872",6043,2,14,46,47
"35873",6044,2,16,49,51
"35874",6045,2,23,47,47
"35875",6046,2,24,61,49
"35876",6047,2,22,44,53
"35877",6048,2,25,41,49
"35878",6049,2,31,49,50
"35879",6050,2,30,39,49
"35880",6051,2,33,35,59
"35881",6052,2,38,37,61
"35882",6053,2,36,36,62
"35883",6054,2,34,30,63
"35884",6055,2,35,36,63
"35885",6056,2,35,31,62
"35886",6057,2,41,34,60
"35887",6058,2,42,30,53
"35888",6059,2,43,24,45
"35889",6060,2,41,25,43
"35890",6061,2,41,25,41
"35891",6062,2,39,29,39
"35892",6063,2,37,31,41
"35893",6064,2,36,30,39
"35894",6065,2,32,29,39
"35895",6066,2,28,31,39
"35896",6067,2,26,33,43
"35897",6068,2,24,35,43
"35898",6069,2,20,43,58
"35899",6070,2,19,22,43
"35900",6071,2,57,19,58
"35901",6072,2,53,18,53
"35902",6073,2,37,31,50
"35903",6074,2,41,18,48
"35904",6075,2,51,32,52
"35905",6076,2,48,32,50
"35906",6077,2,43,33,50
"35907",6078,2,44,26,48
"35908",6079,2,44,39,51
"35909",6080,2,47,25,50
"35910",6081,2,42,34,52
"35911",6082,2,42,36,51
"35912",6083,2,43,30,51
"35913",6084,2,45,36,51
"35914",6085,2,39,35,51
"35915",6086,2,41,35,52
"35916",6087,2,40,33,52
"35917",6088,2,36,37,55
"35918",6089,2,39,29,57
"35919",6090,2,34,34,55
"35920",6091,2,30,37,55
"35921",6092,2,27,29,55
"35922",6093,2,28,34,51
"35923",6094,2,32,38,48
"35924",6095,2,27,35,50
"35925",6096,2,21,36,50
"35926",6097,2,17,37,46
"35927",6098,2,20,37,43
"35928",6099,2,20,37,46
"35929",6100,2,19,36,44
"35930",6101,2,19,36,44
"35931",6102,2,16,38,44
"35932",6103,2,17,40,44
"35933",6104,2,14,42,45
"35934",6105,2,10,42,47
"35935",6106,2,10,44,45
"35936",6107,2,13,46,50
"35937",6108,2,19,48,45
"35938",6109,2,17,53,48
"35939",6110,2,8,46,47
"35940",6111,2,11,48,45
"35941",6112,2,12,53,40
"35942",6113,2,11,47,38
"35943",6114,2,13,41,34
"35944",6115,2,19,43,32
"35945",6116,2,20,43,34
"35946",6117,2,26,41,37
"35947",6118,2,31,43,41
"35948",6119,2,29,42,46
"35949",6120,2,33,41,45
"35950",6121,2,36,45,49
"35951",6122,2,38,43,49
"35952",6123,2,40,42,47
"35953",6124,2,38,43,46
"35954",6125,2,32,43,47
"35955",6126,2,32,45,52
"35956",6127,2,26,40,55
"35957",6128,2,29,42,54
"35958",6129,2,29,37,55
"35959",6130,2,27,36,53
"35960",6131,2,28,36,53
"35961",6132,2,31,38,50
"35962",6133,2,34,35,51
"35963",6134,2,33,34,51
"35964",6135,2,34,34,53
"35965",6136,2,32,36,54
"35966",6137,2,32,36,54
"35967",6138,2,32,36,53
"35968",6139,2,34,35,51
"35969",6140,2,34,35,52
"35970",6141,2,34,35,53
"35971",6142,2,37,34,43
"35972",6143,2,37,34,43
"35973",6144,2,35,39,46
"35974",6145,2,33,39,48
"35975",6146,2,31,36,44
"35976",6147,2,29,38,47
"35977",6148,2,28,42,50
"35978",6149,2,25,39,46
"35979",6150,2,20,47,56
"35980",6151,2,19,45,54
"35981",6152,2,19,38,48
"35982",6153,2,19,35,46
"35983",6154,2,20,38,44
"35984",6155,2,18,48,51
"35985",6156,2,18,41,45
"35986",6157,2,18,41,42
"35987",6158,2,20,39,40
"35988",6159,2,19,37,42
"35989",6160,2,17,39,38
"35990",6161,2,14,40,39
"35991",6162,2,11,42,38
"35992",6163,2,8,39,39
"35993",6164,2,4,37,37
"35994",6165,2,4,34,37
"35995",6166,2,6,36,36
"35996",6167,2,4,36,36
"35997",6168,2,2,37,36
"35998",6169,2,1,38,36
"35999",6170,2,4,37,37
"36000",6171,2,9,35,37
"36001",6172,2,13,36,35
"36002",6173,2,12,33,31
"36003",6174,2,11,33,31
"36004",6175,2,11,33,28
"36005",6176,2,11,34,30
"36006",6177,2,13,36,32
"36007",6178,2,15,35,32
"36008",6179,2,14,37,33
"36009",6180,2,14,35,31
"36010",6181,2,14,36,32
"36011",6182,2,14,36,31
"36012",6183,2,14,37,31
"36013",6184,2,12,36,31
"36014",6185,2,11,37,31
"36015",6186,2,9,35,30
"36016",6187,2,8,37,32
"36017",6188,2,5,35,32
"36018",6189,2,3,37,30
"36019",6190,2,4,36,30
"36020",6191,2,12,36,31
"36021",6192,2,17,34,35
"36022",6193,2,14,34,35
"36023",6194,2,14,34,32
"36024",6195,2,14,35,31
"36025",6196,2,15,33,34
"36026",6197,2,15,34,35
"36027",6198,2,15,36,34
"36028",6199,2,16,34,34
"36029",6200,2,16,36,35
"36030",6201,2,17,36,35
"36031",6202,2,16,38,35
"36032",6203,2,17,36,35
"36033",6204,2,14,38,35
"36034",6205,2,12,38,35
"36035",6206,2,10,37,36
"36036",6207,2,7,35,37
"36037",6208,2,6,35,35
"36038",6209,2,1,39,34
"36039",6210,2,1,36,36
"36040",6211,2,6,37,35
"36041",6212,2,14,36,35
"36042",6213,2,15,37,35
"36043",6214,2,10,38,33
"36044",6215,2,9,36,31
"36045",6216,2,10,35,31
"36046",6217,2,12,35,32
"36047",6218,2,14,37,33
"36048",6219,2,15,36,33
"36049",6220,2,15,38,32
"36050",6221,2,16,38,32
"36051",6222,2,17,36,32
"36052",6223,2,15,38,33
"36053",6224,2,15,37,32
"36054",6225,2,14,37,32
"36055",6226,2,11,37,32
"36056",6227,2,8,37,32
"36057",6228,2,7,36,33
"36058",6229,2,3,37,34
"36059",6230,2,3,36,31
"36060",6231,2,6,35,32
"36061",6232,2,14,34,33
"36062",6233,2,17,35,36
"36063",6234,2,14,32,34
"36064",6235,2,13,34,34
"36065",6236,2,14,33,34
"36066",6237,2,15,34,35
"36067",6238,2,16,34,36
"36068",6239,2,16,34,34
"36069",6240,2,20,35,34
"36070",6241,2,18,36,35
"36071",6242,2,14,35,36
"36072",6243,2,10,36,34
"36073",6244,2,10,36,35
"36074",6245,2,13,35,34
"36075",6246,2,12,35,35
"36076",6247,2,10,35,35
"36077",6248,2,9,34,34
"36078",6249,2,4,36,34
"36079",6250,2,1,37,35
"36080",6251,2,3,37,38
"36081",6252,2,9,34,36
"36082",6253,2,14,33,34
"36083",6254,2,12,33,33
"36084",6255,2,12,33,31
"36085",6256,2,12,34,32
"36086",6257,2,13,36,33
"36087",6258,2,15,36,34
"36088",6259,2,17,34,33
"36089",6260,2,17,37,34
"36090",6261,2,14,36,32
"36091",6262,2,15,35,31
"36092",6263,2,17,35,33
"36093",6264,2,17,35,34
"36094",6265,2,13,33,33
"36095",6266,2,9,35,33
"36096",6267,2,7,35,32
"36097",6268,2,6,35,34
"36098",6269,2,4,34,34
"36099",6270,2,4,35,33
"36100",6271,2,1,33,32
"36101",6272,2,6,33,32
"36102",6273,2,16,32,34
"36103",6274,2,17,30,35
"36104",6275,2,14,31,33
"36105",6276,2,13,31,33
"36106",6277,2,16,32,34
"36107",6278,2,15,34,34
"36108",6279,2,15,35,34
"36109",6280,2,16,35,36
"36110",6281,2,17,36,35
"36111",6282,2,16,36,36
"36112",6283,2,15,35,35
"36113",6284,2,14,35,34
"36114",6285,2,14,36,37
"36115",6286,2,12,35,36
"36116",6287,2,13,36,34
"36117",6288,2,11,35,36
"36118",6289,2,9,32,39
"36119",6290,2,7,31,41
"36120",6291,2,4,31,36
"36121",6292,2,3,44,35
"36122",6293,2,5,42,35
"36123",6294,2,10,37,35
"36124",6295,2,12,34,34
"36125",6296,2,11,33,33
"36126",6297,2,10,36,33
"36127",6298,2,13,37,32
"36128",6299,2,13,36,32
"36129",6300,2,14,35,31
"36130",6301,2,15,36,32
"36131",6302,2,15,37,32
"36132",6303,2,15,37,32
"36133",6304,2,16,36,32
"36134",6305,2,17,35,33
"36135",6306,2,16,37,32
"36136",6307,2,15,36,33
"36137",6308,2,11,37,33
"36138",6309,2,9,36,33
"36139",6310,2,6,36,33
"36140",6311,2,6,37,33
"36141",6312,2,4,35,32
"36142",6313,2,2,35,31
"36143",6314,2,5,35,30
"36144",6315,2,14,33,33
"36145",6316,2,16,33,33
"36146",6317,2,12,32,31
"36147",6318,2,13,33,31
"36148",6319,2,15,34,32
"36149",6320,2,18,34,33
"36150",6321,2,15,35,31
"36151",6322,2,17,34,31
"36152",6323,2,15,34,32
"36153",6324,2,15,36,33
"36154",6325,2,16,35,32
"36155",6326,2,15,37,33
"36156",6327,2,14,35,36
"36157",6328,2,14,33,36
"36158",6329,2,12,35,36
"36159",6330,2,10,35,33
"36160",6331,2,10,37,37
"36161",6332,2,10,38,36
"36162",6333,2,6,38,39
"36163",6334,2,4,41,40
"36164",6335,2,7,43,37
"36165",6336,2,10,40,36
"36166",6337,2,12,40,34
"36167",6338,2,10,37,33
"36168",6339,2,11,32,33
"36169",6340,2,14,33,34
"36170",6341,2,14,35,36
"36171",6342,2,15,35,34
"36172",6343,2,14,36,33
"36173",6344,2,16,35,34
"36174",6345,2,15,36,33
"36175",6346,2,15,36,33
"36176",6347,2,16,39,34
"36177",6348,2,14,39,34
"36178",6349,2,12,35,34
"36179",6350,2,10,37,33
"36180",6351,2,9,35,33
"36181",6352,2,7,34,32
"36182",6353,2,5,35,32
"36183",6354,2,5,36,32
"36184",6355,2,2,34,31
"36185",6356,2,5,33,31
"36186",6357,2,13,32,33
"36187",6358,2,17,33,33
"36188",6359,2,13,33,32
"36189",6360,2,9,34,32
"36190",6361,2,12,33,34
"36191",6362,2,14,34,34
"36192",6363,2,16,37,34
"36193",6364,2,16,36,33
"36194",6365,2,17,37,34
"36195",6366,2,18,37,35
"36196",6367,2,17,36,33
"36197",6368,2,18,36,33
"36198",6369,2,16,35,33
"36199",6370,2,12,37,34
"36200",6371,2,11,36,35
"36201",6372,2,11,36,34
"36202",6373,2,9,37,35
"36203",6374,2,8,36,35
"36204",6375,2,7,37,34
"36205",6376,2,4,37,35
"36206",6377,2,2,37,37
"36207",6378,2,6,37,38
"36208",6379,2,13,36,37
"36209",6380,2,12,36,36
"36210",6381,2,9,35,35
"36211",6382,2,8,34,32
"36212",6383,2,10,34,33
"36213",6384,2,11,33,31
"36214",6385,2,11,34,32
"36215",6386,2,15,35,32
"36216",6387,2,14,37,33
"36217",6388,2,17,37,33
"36218",6389,2,17,37,33
"36219",6390,2,17,37,33
"36220",6391,2,14,37,32
"36221",6392,2,13,37,32
"36222",6393,2,12,36,32
"36223",6394,2,8,36,34
"36224",6395,2,5,37,33
"36225",6396,2,5,36,32
"36226",6397,2,1,38,32
"36227",6398,2,1,35,31
"36228",6399,2,8,35,30
"36229",6400,2,13,34,33
"36230",6401,2,12,34,33
"36231",6402,2,12,34,33
"36232",6403,2,14,32,32
"36233",6404,2,17,33,33
"36234",6405,2,17,35,34
"36235",6406,2,17,35,34
"36236",6407,2,16,36,34
"36237",6408,2,16,36,35
"36238",6409,2,15,36,35
"36239",6410,2,15,36,36
"36240",6411,2,15,36,36
"36241",6412,2,14,36,36
"36242",6413,2,13,35,35
"36243",6414,2,10,34,34
"36244",6415,2,8,34,34
"36245",6416,2,2,34,31
"36246",6417,2,4,35,31
"36247",6418,2,3,30,41
"36248",6419,2,6,42,40
"36249",6420,2,11,42,35
"36250",6421,2,14,38,33
"36251",6422,2,13,35,32
"36252",6423,2,13,36,30
"36253",6424,2,14,36,31
"36254",6425,2,14,36,32
"36255",6426,2,16,35,32
"36256",6427,2,15,36,32
"36257",6428,2,16,36,31
"36258",6429,2,15,37,32
"36259",6430,2,15,37,33
"36260",6431,2,15,38,34
"36261",6432,2,14,37,33
"36262",6433,2,13,39,33
"36263",6434,2,10,37,33
"36264",6435,2,8,36,32
"36265",6436,2,10,36,34
"36266",6437,2,8,35,34
"36267",6438,2,6,34,32
"36268",6439,2,4,34,32
"36269",6440,2,2,35,31
"36270",6441,2,7,34,32
"36271",6442,2,14,32,34
"36272",6443,2,16,31,35
"36273",6444,2,13,33,33
"36274",6445,2,14,33,33
"36275",6446,2,15,32,33
"36276",6447,2,16,32,35
"36277",6448,2,15,35,34
"36278",6449,2,16,36,35
"36279",6450,2,15,36,34
"36280",6451,2,15,36,35
"36281",6452,2,16,36,35
"36282",6453,2,15,35,34
"36283",6454,2,15,36,36
"36284",6455,2,12,36,36
"36285",6456,2,10,35,35
"36286",6457,2,11,37,35
"36287",6458,2,11,35,37
"36288",6459,2,9,35,37
"36289",6460,2,7,34,36
"36290",6461,2,5,34,37
"36291",6462,2,2,35,35
"36292",6463,2,4,37,36
"36293",6464,2,11,34,35
"36294",6465,2,15,34,33
"36295",6466,2,12,35,32
"36296",6467,2,10,36,32
"36297",6468,2,11,35,32
"36298",6469,2,12,35,32
"36299",6470,2,12,35,32
"36300",6471,2,16,37,33
"36301",6472,2,14,38,32
"36302",6473,2,16,37,33
"36303",6474,2,16,37,33
"36304",6475,2,15,36,33
"36305",6476,2,14,35,32
"36306",6477,2,14,37,31
"36307",6478,2,13,37,33
"36308",6479,2,13,37,32
"36309",6480,2,11,36,32
"36310",6481,2,9,37,34
"36311",6482,2,8,36,32
"36312",6483,2,4,35,34
"36313",6484,2,1,37,33
"36314",6485,2,2,36,32
"36315",6486,2,10,33,35
"36316",6487,2,15,35,35
"36317",6488,2,15,34,36
"36318",6489,2,11,33,34
"36319",6490,2,13,32,34
"36320",6491,2,15,33,34
"36321",6492,2,15,34,34
"36322",6493,2,16,33,34
"36323",6494,2,16,36,34
"36324",6495,2,16,36,35
"36325",6496,2,16,35,35
"36326",6497,2,17,34,35
"36327",6498,2,14,35,35
"36328",6499,2,12,34,35
"36329",6500,2,12,35,35
"36330",6501,2,11,35,35
"36331",6502,2,11,34,35
"36332",6503,2,8,32,35
"36333",6504,2,8,32,36
"36334",6505,2,8,32,37
"36335",6506,2,6,37,37
"36336",6507,2,3,38,36
"36337",6508,2,5,35,34
"36338",6509,2,11,35,33
"36339",6510,2,13,35,32
"36340",6511,2,12,35,31
"36341",6512,2,10,34,31
"36342",6513,2,13,35,31
"36343",6514,2,16,35,31
"36344",6515,2,14,35,32
"36345",6516,2,14,34,30
"36346",6517,2,15,35,30
"36347",6518,2,15,34,31
"36348",6519,2,14,36,31
"36349",6520,2,12,34,30
"36350",6521,2,13,35,31
"36351",6522,2,13,35,32
"36352",6523,2,13,35,32
"36353",6524,2,11,36,33
"36354",6525,2,11,36,33
"36355",6526,2,9,36,33
"36356",6527,2,8,36,32
"36357",6528,2,6,36,32
"36358",6529,2,4,35,31
"36359",6530,2,2,34,30
"36360",6531,2,8,33,31
"36361",6532,2,16,33,31
"36362",6533,2,16,32,32
"36363",6534,2,12,31,33
"36364",6535,2,11,32,32
"36365",6536,2,11,30,31
"36366",6537,2,12,33,33
"36367",6538,2,12,34,33
"36368",6539,2,14,33,33
"36369",6540,2,15,34,33
"36370",6541,2,12,35,35
"36371",6542,2,12,36,35
"36372",6543,2,11,36,37
"36373",6544,2,11,39,36
"36374",6545,2,10,41,38
"36375",6546,2,13,43,39
"36376",6547,2,13,47,38
"36377",6548,2,14,47,39
"36378",6549,2,16,46,43
"36379",6550,2,19,45,43
"36380",6551,2,21,43,43
"36381",6552,2,26,40,41
"36382",6553,2,26,49,37
"36383",6554,2,27,55,36
"36384",6555,2,26,53,36
"36385",6556,2,29,48,37
"36386",6557,2,32,49,35
"36387",6558,2,33,52,35
"36388",6559,2,37,47,38
"36389",6560,2,39,43,40
"36390",6561,2,41,42,42
"36391",6562,2,41,45,43
"36392",6563,2,38,38,44
"36393",6564,2,36,42,48
"36394",6565,2,36,41,51
"36395",6566,2,37,40,52
"36396",6567,2,37,38,51
"36397",6568,2,38,37,51
"36398",6569,2,38,38,53
"36399",6570,2,40,38,52
"36400",6571,2,39,37,51
"36401",6572,2,42,36,51
"36402",6573,2,41,37,52
"36403",6574,2,41,37,50
"36404",6575,2,41,41,51
"36405",6576,2,40,38,51
"36406",6577,2,39,38,49
"36407",6578,2,39,38,52
"36408",6579,2,39,41,53
"36409",6580,2,40,37,51
"36410",6581,2,40,36,51
"36411",6582,2,39,38,51
"36412",6583,2,40,37,50
"36413",6584,2,37,36,52
"36414",6585,2,37,38,50
"36415",6586,2,37,38,50
"36416",6587,2,38,36,47
"36417",6588,2,37,37,45
"36418",6589,2,37,44,47
"36419",6590,2,36,41,44
"36420",6591,2,36,42,43
"36421",6592,2,32,47,47
"36422",6593,2,31,42,45
"36423",6594,2,28,43,45
"36424",6595,2,26,51,48
"36425",6596,2,25,43,45
"36426",6597,2,24,46,48
"36427",6598,2,20,48,49
"36428",6599,2,21,44,45
"36429",6600,2,17,46,45
"36430",6601,2,18,46,44
"36431",6602,2,17,43,42
"36432",6603,2,13,47,42
"36433",6604,2,14,45,41
"36434",6605,2,14,46,40
"36435",6606,2,14,45,40
"36436",6607,2,14,44,40
"36437",6608,2,13,43,40
"36438",6609,2,13,40,39
"36439",6610,2,10,42,38
"36440",6611,2,7,41,38
"36441",6612,2,4,41,38
"36442",6613,2,3,44,39
"36443",6614,2,5,40,37
"36444",6615,2,12,40,35
"36445",6616,2,11,40,33
"36446",6617,2,10,36,32
"36447",6618,2,11,35,30
"36448",6619,2,12,37,30
"36449",6620,2,14,37,31
"36450",6621,2,14,37,32
"36451",6622,2,15,38,31
"36452",6623,2,15,37,32
"36453",6624,2,17,36,31
"36454",6625,2,15,36,32
"36455",6626,2,13,38,32
"36456",6627,2,14,36,32
"36457",6628,2,14,37,32
"36458",6629,2,13,36,33
"36459",6630,2,11,39,33
"36460",6631,2,8,38,33
"36461",6632,2,5,37,33
"36462",6633,2,3,38,33
"36463",6634,2,0,38,33
"36464",6635,2,4,36,32
"36465",6636,2,13,35,35
"36466",6637,2,18,34,37
"36467",6638,2,14,34,36
"36468",6639,2,11,33,33
"36469",6640,2,11,32,33
"36470",6641,2,16,33,34
"36471",6642,2,17,34,36
"36472",6643,2,16,36,35
"36473",6644,2,17,34,35
"36474",6645,2,17,34,35
"36475",6646,2,18,34,35
"36476",6647,2,17,35,35
"36477",6648,2,17,35,34
"36478",6649,2,17,37,34
"36479",6650,2,15,37,35
"36480",6651,2,12,37,36
"36481",6652,2,11,36,35
"36482",6653,2,9,38,36
"36483",6654,2,7,39,35
"36484",6655,2,6,38,35
"36485",6656,2,4,39,36
"36486",6657,2,4,40,37
"36487",6658,2,5,39,38
"36488",6659,2,8,38,39
"36489",6660,2,10,37,35
"36490",6661,2,10,36,35
"36491",6662,2,12,36,35
"36492",6663,2,16,37,35
"36493",6664,2,18,36,34
"36494",6665,2,18,39,33
"36495",6666,2,17,36,31
"36496",6667,2,16,37,31
"36497",6668,2,15,37,33
"36498",6669,2,15,37,31
"36499",6670,2,13,38,33
"36500",6671,2,11,38,33
"36501",6672,2,11,37,32
"36502",6673,2,12,37,33
"36503",6674,2,10,35,34
"36504",6675,2,10,38,34
"36505",6676,2,8,36,33
"36506",6677,2,4,36,33
"36507",6678,2,2,36,34
"36508",6679,2,6,39,34
"36509",6680,2,14,37,36
"36510",6681,2,15,35,37
"36511",6682,2,13,32,37
"36512",6683,2,13,31,33
"36513",6684,2,13,30,34
"36514",6685,2,18,30,35
"36515",6686,2,18,32,36
"36516",6687,2,18,35,37
"36517",6688,2,17,36,37
"36518",6689,2,16,37,37
"36519",6690,2,15,38,36
"36520",6691,2,15,37,35
"36521",6692,2,14,36,35
"36522",6693,2,13,37,36
"36523",6694,2,12,37,36
"36524",6695,2,11,37,35
"36525",6696,2,11,36,35
"36526",6697,2,10,36,36
"36527",6698,2,7,36,36
"36528",6699,2,4,40,35
"36529",6700,2,3,40,38
"36530",6701,2,6,39,34
"36531",6702,2,10,37,32
"36532",6703,2,10,33,30
"36533",6704,2,13,33,29
"36534",6705,2,14,36,29
"36535",6706,2,16,38,31
"36536",6707,2,16,35,31
"36537",6708,2,15,36,31
"36538",6709,2,15,36,33
"36539",6710,2,15,39,33
"36540",6711,2,16,38,33
"36541",6712,2,15,39,33
"36542",6713,2,13,39,34
"36543",6714,2,13,39,34
"36544",6715,2,10,38,33
"36545",6716,2,8,37,32
"36546",6717,2,5,35,31
"36547",6718,2,5,34,30
"36548",6719,2,4,36,30
"36549",6720,2,2,35,30
"36550",6721,2,5,32,30
"36551",6722,2,14,32,31
"36552",6723,2,17,31,31
"36553",6724,2,12,32,33
"36554",6725,2,10,32,32
"36555",6726,2,12,32,32
"36556",6727,2,16,32,33
"36557",6728,2,18,35,34
"36558",6729,2,17,34,35
"36559",6730,2,18,34,35
"36560",6731,2,18,35,35
"36561",6732,2,16,37,34
"36562",6733,2,15,34,33
"36563",6734,2,14,35,34
"36564",6735,2,12,36,35
"36565",6736,2,13,37,35
"36566",6737,2,11,36,37
"36567",6738,2,8,38,37
"36568",6739,2,7,38,36
"36569",6740,2,8,38,36
"36570",6741,2,6,40,37
"36571",6742,2,7,39,38
"36572",6743,2,8,40,38
"36573",6744,2,12,37,36
"36574",6745,2,9,37,35
"36575",6746,2,10,37,33
"36576",6747,2,10,37,35
"36577",6748,2,12,38,34
"36578",6749,2,14,36,34
"36579",6750,2,13,38,33
"36580",6751,2,16,35,33
"36581",6752,2,17,36,32
"36582",6753,2,17,36,32
"36583",6754,2,17,37,34
"36584",6755,2,17,38,33
"36585",6756,2,16,37,33
"36586",6757,2,14,38,33
"36587",6758,2,11,37,34
"36588",6759,2,10,35,34
"36589",6760,2,7,34,32
"36590",6761,2,5,36,31
"36591",6762,2,0,38,32
"36592",6763,2,1,38,31
"36593",6764,2,5,38,31
"36594",6765,2,13,37,33
"36595",6766,2,14,35,33
"36596",6767,2,11,35,33
"36597",6768,2,13,34,31
"36598",6769,2,16,35,33
"36599",6770,2,19,36,34
"36600",6771,2,17,36,34
"36601",6772,2,17,37,34
"36602",6773,2,18,36,34
"36603",6774,2,18,36,35
"36604",6775,2,17,38,35
"36605",6776,2,16,36,36
"36606",6777,2,15,38,34
"36607",6778,2,12,36,35
"36608",6779,2,11,37,36
"36609",6780,2,7,37,36
"36610",6781,2,5,39,37
"36611",6782,2,6,39,37
"36612",6783,2,3,41,39
"36613",6784,2,8,38,39
"36614",6785,2,13,37,36
"36615",6786,2,9,36,34
"36616",6787,2,7,34,33
"36617",6788,2,10,35,34
"36618",6789,2,13,36,34
"36619",6790,2,14,38,33
"36620",6791,2,14,39,32
"36621",6792,2,15,37,32
"36622",6793,2,16,37,34
"36623",6794,2,15,37,32
"36624",6795,2,18,36,32
"36625",6796,2,16,36,32
"36626",6797,2,14,37,33
"36627",6798,2,12,38,32
"36628",6799,2,9,38,33
"36629",6800,2,6,37,33
"36630",6801,2,4,37,34
"36631",6802,2,3,38,33
"36632",6803,2,4,38,36
"36633",6804,2,10,34,35
"36634",6805,2,16,34,35
"36635",6806,2,15,34,36
"36636",6807,2,12,34,35
"36637",6808,2,11,33,33
"36638",6809,2,15,34,33
"36639",6810,2,13,35,35
"36640",6811,2,15,37,36
"36641",6812,2,17,37,36
"36642",6813,2,16,37,36
"36643",6814,2,19,37,36
"36644",6815,2,16,37,36
"36645",6816,2,15,37,35
"36646",6817,2,14,39,36
"36647",6818,2,14,37,35
"36648",6819,2,12,36,34
"36649",6820,2,12,38,36
"36650",6821,2,9,38,36
"36651",6822,2,8,37,35
"36652",6823,2,3,38,36
"36653",6824,2,2,40,37
"36654",6825,2,9,39,38
"36655",6826,2,12,37,37
"36656",6827,2,11,37,37
"36657",6828,2,11,36,33
"36658",6829,2,13,35,34
"36659",6830,2,15,37,34
"36660",6831,2,15,37,34
"36661",6832,2,16,37,35
"36662",6833,2,15,37,34
"36663",6834,2,16,36,33
"36664",6835,2,16,36,33
"36665",6836,2,14,37,33
"36666",6837,2,13,36,33
"36667",6838,2,12,36,33
"36668",6839,2,10,38,33
"36669",6840,2,7,37,33
"36670",6841,2,7,36,32
"36671",6842,2,6,36,32
"36672",6843,2,4,37,31
"36673",6844,2,2,35,32
"36674",6845,2,6,34,33
"36675",6846,2,13,34,33
"36676",6847,2,17,34,36
"36677",6848,2,11,34,35
"36678",6849,2,9,33,36
"36679",6850,2,13,33,35
"36680",6851,2,18,32,35
"36681",6852,2,17,35,36
"36682",6853,2,17,37,36
"36683",6854,2,14,36,34
"36684",6855,2,17,35,35
"36685",6856,2,18,38,36
"36686",6857,2,16,37,35
"36687",6858,2,13,35,35
"36688",6859,2,12,37,37
"36689",6860,2,11,37,36
"36690",6861,2,10,37,36
"36691",6862,2,9,38,36
"36692",6863,2,7,36,36
"36693",6864,2,5,38,37
"36694",6865,2,3,39,37
"36695",6866,2,6,38,37
"36696",6867,2,12,38,37
"36697",6868,2,10,39,34
"36698",6869,2,11,37,34
"36699",6870,2,13,35,34
"36700",6871,2,11,35,31
"36701",6872,2,13,37,32
"36702",6873,2,15,37,32
"36703",6874,2,17,37,33
"36704",6875,2,18,38,33
"36705",6876,2,16,36,33
"36706",6877,2,14,36,31
"36707",6878,2,13,37,31
"36708",6879,2,11,36,30
"36709",6880,2,10,38,32
"36710",6881,2,11,37,31
"36711",6882,2,10,37,33
"36712",6883,2,8,38,32
"36713",6884,2,5,37,33
"36714",6885,2,2,36,34
"36715",6886,2,3,35,35
"36716",6887,2,10,32,33
"36717",6888,2,16,33,35
"36718",6889,2,14,36,39
"36719",6890,2,14,37,37
"36720",6891,2,14,35,35
"36721",6892,2,18,35,36
"36722",6893,2,18,35,34
"36723",6894,2,18,36,35
"36724",6895,2,17,37,35
"36725",6896,2,17,37,36
"36726",6897,2,16,37,36
"36727",6898,2,16,38,36
